"nomeMaquina";"nomeComponente";"nomeMetrica";"unidadeDeMedida";"dataColeta";"valorLeitura"
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:34:39";6.06
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:34:38";6.05
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:34:36";6.05
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:34:35";6.05
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:34:33";6.05
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:34:31";6.04
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:34:30";6.04
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:34:28";6.04
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:34:26";6.1
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:34:25";6.35
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:34:23";6.31
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:34:21";6.3
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:34:19";6.28
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:34:18";6.28
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:34:16";6.27
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:34:15";6.27
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:34:13";6.27
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:34:11";6.28
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:34:10";6.27
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:34:08";6.27
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:34:06";6.27
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:34:05";6.27
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:34:03";6.27
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:34:01";6.27
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:34:00";6.27
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:58";6.27
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:57";6.26
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:55";6.26
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:53";6.28
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:52";6.31
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:50";6.28
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:48";6.29
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:47";6.29
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:45";6.39
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:44";6.43
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:42";6.43
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:40";6.43
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:39";6.43
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:37";6.45
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:35";6.46
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:34";6.45
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:32";6.43
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:30";6.44
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:29";6.43
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:27";6.38
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:25";6.38
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:24";6.38
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:22";6.38
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:21";6.37
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:19";6.37
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:17";6.37
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:16";6.42
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:14";6.56
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:12";6.56
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:11";6.56
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:09";6.56
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:07";6.56
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:06";6.56
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:04";6.55
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:02";6.55
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:33:01";6.55
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:59";6.55
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:58";6.55
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:56";6.55
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:54";6.55
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:53";6.54
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:51";6.57
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:49";6.57
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:48";6.57
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:46";6.57
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:45";6.57
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:43";6.57
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:41";6.56
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:40";6.56
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:38";6.56
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:36";6.56
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:35";6.56
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:33";6.56
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:31";6.56
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:30";6.56
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:28";6.55
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:27";6.56
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:25";6.56
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:23";6.55
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:22";6.54
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:20";6.54
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:18";6.54
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:17";6.54
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:15";6.54
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:14";6.55
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:12";6.55
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:10";6.53
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:09";6.52
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:07";6.52
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:06";6.52
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:04";6.52
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:02";6.52
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:32:01";6.52
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:59";6.52
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:57";6.53
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:56";6.53
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:54";6.53
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:52";6.52
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:51";6.55
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:49";6.55
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:47";6.54
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:46";6.54
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:44";6.54
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:42";6.54
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:41";6.54
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:39";6.53
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:37";6.53
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:36";6.54
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:34";6.54
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:33";6.54
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:31";6.54
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:29";6.53
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:28";6.56
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:26";6.56
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:24";6.55
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:23";6.55
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:21";6.56
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:19";6.55
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:18";6.55
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:16";6.55
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:15";6.55
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:13";6.55
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:11";6.55
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:10";6.55
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:08";6.56
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:07";6.56
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:05";6.56
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:03";6.56
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:02";6.55
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:31:00";6.55
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:58";6.54
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:57";6.54
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:55";6.55
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:53";6.54
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:52";6.56
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:50";6.57
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:49";6.59
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:47";6.59
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:45";6.64
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:44";6.64
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:42";6.64
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:40";6.64
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:39";6.64
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:37";6.64
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:35";6.64
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:34";6.73
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:32";6.73
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:31";6.74
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:29";6.78
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:27";6.84
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:26";6.84
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:24";7.04
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:22";7.43
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:21";7.49
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:19";6.98
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:17";6.98
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:16";6.96
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:14";6.94
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:12";6.95
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:11";6.95
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:09";6.96
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:07";6.95
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:06";6.95
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:04";6.95
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:03";6.93
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:30:01";6.94
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:59";6.93
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:58";6.93
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:56";6.94
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:54";6.93
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:53";6.93
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:51";6.95
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:50";6.95
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:48";6.95
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:46";6.95
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:45";6.95
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:43";6.95
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:41";6.95
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:40";6.95
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:38";6.96
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:36";6.95
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:35";6.95
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:33";6.94
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:32";6.95
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:30";6.94
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:28";6.94
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:26";6.94
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:25";6.94
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:23";6.94
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:21";6.94
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:20";6.93
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:18";6.93
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:17";6.93
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:15";6.93
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:13";6.94
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:12";6.94
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:10";6.94
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:08";6.93
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:07";6.94
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:05";6.93
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:03";6.93
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:02";6.93
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:29:00";6.94
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:58";6.93
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:57";6.93
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:55";6.93
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:53";6.93
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:52";6.96
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:50";6.95
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:48";6.95
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:47";6.95
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:45";6.94
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:44";6.99
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:42";6.99
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:40";6.99
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:38";6.99
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:37";7.0
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:35";6.99
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:33";7.0
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:32";7.0
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:30";7.01
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:28";7.0
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:27";7.0
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:25";7.01
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:24";7.01
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:22";7.01
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:20";7.02
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:18";7.01
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:17";7.01
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:15";7.01
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:13";7.02
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:12";7.06
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:10";7.06
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:09";7.1
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:07";7.01
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:05";7.02
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:04";7.02
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:02";7.07
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:28:00";7.07
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:27:59";7.07
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:27:57";7.08
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:27:55";7.08
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:27:54";7.08
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:27:52";7.1
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:27:50";7.13
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:27:49";7.19
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:27:47";7.19
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:27:45";7.19
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:27:44";7.19
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:27:42";7.2
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:27:40";7.21
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:27:39";7.22
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:27:37";7.23
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:27:35";7.17
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:27:33";7.14
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:27:32";7.32
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:27:30";7.12
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:27:29";7.25
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:27:27";7.24
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:27:25";7.25
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:27:24";7.2
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:27:22";7.08
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:27:20";7.08
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:27:19";7.08
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:27:17";7.07
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:27:15";7.07
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:27:13";7.07
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:27:11";7.02
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:27:10";6.96
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:27:08";6.94
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:27:06";6.93
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:27:04";6.92
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:27:03";6.91
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:27:01";6.9
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:26:59";6.88
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:26:57";6.85
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:26:55";6.79
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:26:54";6.78
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:26:52";7.1
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:26:50";7.01
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:26:49";6.75
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:26:47";6.67
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:26:45";6.66
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:26:43";6.66
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:26:42";6.65
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:26:40";6.65
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:26:39";6.65
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:26:37";6.65
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:26:35";6.65
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:26:34";6.66
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:26:32";6.65
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:26:31";6.65
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:26:29";6.65
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:26:28";6.65
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:26:26";6.65
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:26:24";6.73
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:26:23";6.74
"Servidor-SPTECH";"ram";"ram_Usada";"GB";"2022-11-04 12:26:21";6.73
